"Province.State","Country.Region","Lat","Long","confirmed","deaths","date","confirmed_new","deaths_new","hasErrors","hasParent","country_code","country_code3","territory_code","group"
"Komi republic","Russia",64,54,0,0,2020-03-04,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-05,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-06,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-07,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-08,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-09,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-10,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-11,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-12,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-13,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-14,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-15,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-16,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-17,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-18,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-19,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-20,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-21,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-22,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-23,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,0,0,2020-03-24,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,3,0,2020-03-25,3,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,3,0,2020-03-26,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,3,0,2020-03-27,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,3,0,2020-03-28,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,7,0,2020-03-29,4,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,22,0,2020-03-30,15,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,22,0,2020-03-31,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,54,0,2020-04-01,32,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,56,0,2020-04-02,2,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,56,2,2020-04-03,0,2,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,59,2,2020-04-04,3,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,59,2,2020-04-05,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,90,3,2020-04-06,31,1,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,101,3,2020-04-07,11,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,119,3,2020-04-08,18,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,150,3,2020-04-09,31,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,208,3,2020-04-10,58,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,208,3,2020-04-11,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Komi republic","Russia",64,54,208,3,2020-04-12,0,0,FALSE,TRUE,"RU","RUS","RU-KO","RU-KO"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-22,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-23,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-24,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-25,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-26,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-27,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-28,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-29,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-30,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-01-31,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-01,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-02,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-03,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-04,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-05,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-06,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-07,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-08,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-09,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-10,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-11,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-12,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-13,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-14,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-15,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-16,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-17,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-18,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-19,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-20,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-21,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-22,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-23,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-24,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-25,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-26,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-27,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-28,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-02-29,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-01,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-02,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-03,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-04,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-05,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-06,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-07,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-08,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-09,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-10,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-11,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-12,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-13,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-14,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-15,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-16,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-17,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-18,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-19,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-20,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-21,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-22,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-23,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-24,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-25,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-26,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,0,0,2020-03-27,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,1,0,2020-03-28,1,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,1,0,2020-03-29,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,1,0,2020-03-30,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,3,0,2020-03-31,2,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,3,0,2020-04-01,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,3,0,2020-04-02,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,3,0,2020-04-03,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,8,1,2020-04-04,5,1,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,8,1,2020-04-05,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,9,1,2020-04-06,1,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,9,1,2020-04-07,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,9,1,2020-04-08,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,12,1,2020-04-09,3,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,15,1,2020-04-10,3,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,15,1,2020-04-11,0,0,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Kostroma oblast","Russia",58.456003,43.788495,18,2,2020-04-12,3,1,FALSE,TRUE,"RU","RUS","RU-KOS","RU-KOS"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-22,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-23,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-24,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-25,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-26,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-27,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-28,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-29,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-30,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-01-31,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-01,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-02,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-03,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-04,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-05,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-06,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-07,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-08,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-09,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-10,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-11,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-12,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-13,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-14,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-15,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-16,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-17,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-18,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-19,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-20,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-21,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-22,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-23,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-24,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-25,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-26,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-27,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-28,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-02-29,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-01,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-02,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-03,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-04,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-05,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-06,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-07,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-08,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-09,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-10,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-11,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-12,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-13,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-14,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-15,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-16,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-17,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-18,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-19,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-20,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-21,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-22,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-23,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,0,0,2020-03-24,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,9,0,2020-03-25,9,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,9,0,2020-03-26,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,9,0,2020-03-27,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,17,0,2020-03-28,8,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,17,0,2020-03-29,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,17,0,2020-03-30,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,17,0,2020-03-31,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,22,0,2020-04-01,5,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,22,0,2020-04-02,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,39,0,2020-04-03,17,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
"Krasnodarskiy kray","Russia",44.98811,38.97675,39,0,2020-04-04,0,0,FALSE,TRUE,"RU","RUS","RU-KDA","RU-KDA"
